time,lon,lat,foot,label,age,sex,year,logger,type,Nest_Distance,Trip_ID,ID
2020-05-21T03:55:12Z,141.50816,40.61562,X4,K20X4,8,♀,2020,VHF00004,harness,10158.9566148114,2,2020_X4_2_trip
2020-05-21T04:00:11Z,141.50842,40.60285,X4,K20X4,8,♀,2020,VHF00004,harness,8981.3653305813,2,2020_X4_2_trip
2020-05-21T04:05:10Z,141.51359,40.59204,X4,K20X4,8,♀,2020,VHF00004,harness,7684.1067885878,2,2020_X4_2_trip
2020-05-21T04:10:11Z,141.50634,40.60257,X4,K20X4,8,♀,2020,VHF00004,harness,9099.4147316513,2,2020_X4_2_trip
2020-05-21T04:15:10Z,141.5082,40.60218,X4,K20X4,8,♀,2020,VHF00004,harness,8936.5216998662,2,2020_X4_2_trip
2020-05-21T04:20:10Z,141.50065,40.60899,X4,K20X4,8,♀,2020,VHF00004,harness,10050.2640531056,2,2020_X4_2_trip
2020-05-21T04:25:10Z,141.49454,40.60927,X4,K20X4,8,♀,2020,VHF00004,harness,10513.9188494851,2,2020_X4_2_trip
2020-05-21T04:30:10Z,141.48047,40.60957,X4,K20X4,8,♀,2020,VHF00004,harness,11634.4253276505,2,2020_X4_2_trip
2020-05-20T23:10:17Z,141.56698,40.53237,X5,K20X5,12,♂,2020,VHF00005,harness,1250.2565285801,1,2020_X5_1_trip
2020-05-20T23:20:17Z,141.56182,40.52681,X5,K20X5,12,♂,2020,VHF00005,harness,1389.6851539283,1,2020_X5_1_trip
2020-05-20T23:25:17Z,141.56278,40.52044,X5,K20X5,12,♂,2020,VHF00005,harness,2096.2755626955,1,2020_X5_1_trip
2020-05-21T00:40:16Z,141.55816,40.53233,X5,K20X5,12,♂,2020,VHF00005,harness,698.7357283776,1,2020_X5_1_trip
2020-05-21T00:45:12Z,141.55382,40.54654,X5,K20X5,12,♂,2020,VHF00005,harness,975.8301843297,1,2020_X5_1_trip
2020-05-21T00:50:15Z,141.55072,40.54083,X5,K20X5,12,♂,2020,VHF00005,harness,802.2757237009,1,2020_X5_1_trip
2020-05-21T00:55:13Z,141.55295,40.5325,X5,K20X5,12,♂,2020,VHF00005,harness,851.3335561662,1,2020_X5_1_trip
2020-05-21T01:00:15Z,141.54816,40.53722,X5,K20X5,12,♂,2020,VHF00005,harness,1059.2227534812,1,2020_X5_1_trip
2020-05-21T01:05:15Z,141.56072,40.5317,X5,K20X5,12,♂,2020,VHF00005,harness,840.7552434486,1,2020_X5_1_trip
2020-05-21T01:10:16Z,141.55177,40.53803,X5,K20X5,12,♂,2020,VHF00005,harness,650.3206765798,1,2020_X5_1_trip
2020-05-21T01:15:16Z,141.5499,40.54005,X5,K20X5,12,♂,2020,VHF00005,harness,869.7316393683,1,2020_X5_1_trip
2020-05-21T01:20:10Z,141.5455,40.5249,X5,K20X5,12,♂,2020,VHF00005,harness,2028.8825454577,1,2020_X5_1_trip
2020-05-21T01:25:12Z,141.55997,40.54037,X5,K20X5,12,♂,2020,VHF00005,harness,328.7758784348,1,2020_X5_1_trip
2020-05-21T01:30:16Z,141.56194,40.55833,X5,K20X5,12,♂,2020,VHF00005,harness,2242.4683007243,1,2020_X5_1_trip
2020-05-21T01:35:14Z,141.57226,40.5522,X5,K20X5,12,♂,2020,VHF00005,harness,2219.6659741077,1,2020_X5_1_trip
2020-05-21T01:40:13Z,141.5574,40.54833,X5,K20X5,12,♂,2020,VHF00005,harness,1079.8215923727,1,2020_X5_1_trip
2020-05-21T01:45:11Z,141.56007,40.55118,X5,K20X5,12,♂,2020,VHF00005,harness,1423.6049047169,1,2020_X5_1_trip
2020-05-21T01:50:13Z,141.56897,40.55453,X5,K20X5,12,♂,2020,VHF00005,harness,2172.2703787526,1,2020_X5_1_trip
2020-05-21T01:55:17Z,141.56979,40.56111,X5,K20X5,12,♂,2020,VHF00005,harness,2841.9951113399,1,2020_X5_1_trip
2020-05-21T02:00:17Z,141.58045,40.58122,X5,K20X5,12,♂,2020,VHF00005,harness,5367.325377024,1,2020_X5_1_trip
2020-05-21T02:05:11Z,141.57527,40.57945,X5,K20X5,12,♂,2020,VHF00005,harness,4940.2450729811,1,2020_X5_1_trip
2020-05-21T02:10:17Z,141.58937,40.57146,X5,K20X5,12,♂,2020,VHF00005,harness,5073.5487279938,1,2020_X5_1_trip
2020-05-21T02:15:10Z,141.61236,40.55767,X5,K20X5,12,♂,2020,VHF00005,harness,6435.9833808321,1,2020_X5_1_trip
2020-05-21T02:20:12Z,141.60873,40.55036,X5,K20X5,12,♂,2020,VHF00005,harness,5823.3658494041,1,2020_X5_1_trip
2020-05-21T02:25:10Z,141.60427,40.55003,X5,K20X5,12,♂,2020,VHF00005,harness,5333.7299760396,1,2020_X5_1_trip
2020-05-21T02:30:10Z,141.61881,40.56798,X5,K20X5,12,♂,2020,VHF00005,harness,7535.8675930461,1,2020_X5_1_trip
2020-05-21T02:35:11Z,141.6346,40.5628,X5,K20X5,12,♂,2020,VHF00005,harness,8959.3739228725,1,2020_X5_1_trip
2020-05-21T02:40:10Z,141.62937,40.56504,X5,K20X5,12,♂,2020,VHF00005,harness,8490.1292403554,1,2020_X5_1_trip
2020-05-21T02:45:10Z,141.62517,40.56487,X5,K20X5,12,♂,2020,VHF00005,harness,8047.4589626525,1,2020_X5_1_trip
2020-05-21T02:50:10Z,141.62235,40.57676,X5,K20X5,12,♂,2020,VHF00005,harness,8342.7583497813,1,2020_X5_1_trip
2020-05-21T02:55:10Z,141.60891,40.60203,X5,K20X5,12,♂,2020,VHF00005,harness,9055.5832779022,1,2020_X5_1_trip
2020-05-21T03:00:16Z,141.59972,40.59672,X5,K20X5,12,♂,2020,VHF00005,harness,7967.3254268411,1,2020_X5_1_trip
2020-05-21T03:05:11Z,141.58968,40.59182,X5,K20X5,12,♂,2020,VHF00005,harness,6898.0747814355,1,2020_X5_1_trip
2020-05-21T03:10:15Z,141.582,40.60227,X5,K20X5,12,♂,2020,VHF00005,harness,7568.2202823447,1,2020_X5_1_trip
2020-05-21T03:15:14Z,141.58166,40.60908,X5,K20X5,12,♂,2020,VHF00005,harness,8266.8969755113,1,2020_X5_1_trip
2020-05-21T03:20:11Z,141.584,40.62755,X5,K20X5,12,♂,2020,VHF00005,harness,10299.2468558704,1,2020_X5_1_trip
2020-05-21T03:25:10Z,141.5995,40.63339,X5,K20X5,12,♂,2020,VHF00005,harness,11504.0058944543,1,2020_X5_1_trip
2020-05-21T03:30:15Z,141.58952,40.6298,X5,K20X5,12,♂,2020,VHF00005,harness,10725.1080665967,1,2020_X5_1_trip
2020-05-21T03:35:11Z,141.59936,40.6357,X5,K20X5,12,♂,2020,VHF00005,harness,11733.1883362063,1,2020_X5_1_trip
2020-05-21T03:40:11Z,141.59722,40.64679,X5,K20X5,12,♂,2020,VHF00005,harness,12789.2930083657,1,2020_X5_1_trip
2020-05-21T03:45:11Z,141.59673,40.655,X5,K20X5,12,♂,2020,VHF00005,harness,13630.4805659251,1,2020_X5_1_trip
2020-05-21T03:50:11Z,141.60348,40.66007,X5,K20X5,12,♂,2020,VHF00005,harness,14412.6540934966,1,2020_X5_1_trip
2020-05-21T03:55:12Z,141.59225,40.67074,X5,K20X5,12,♂,2020,VHF00005,harness,15162.959778252,1,2020_X5_1_trip
2020-05-21T04:00:11Z,141.59607,40.68243,X5,K20X5,12,♂,2020,VHF00005,harness,16526.2993125889,1,2020_X5_1_trip
2020-05-21T04:05:10Z,141.59774,40.69625,X5,K20X5,12,♂,2020,VHF00005,harness,18057.447044046,1,2020_X5_1_trip
2020-05-21T04:10:11Z,141.60266,40.70274,X5,K20X5,12,♂,2020,VHF00005,harness,18893.4021948825,1,2020_X5_1_trip
2020-05-21T04:15:10Z,141.60555,40.70107,X5,K20X5,12,♂,2020,VHF00005,harness,18802.9181390247,1,2020_X5_1_trip
2020-05-21T04:20:10Z,141.63011,40.70253,X5,K20X5,12,♂,2020,VHF00005,harness,19897.0274846374,1,2020_X5_1_trip
2020-05-21T04:25:10Z,141.62373,40.7146,X5,K20X5,12,♂,2020,VHF00005,harness,20869.3639943672,1,2020_X5_1_trip
2020-05-21T04:30:10Z,141.61842,40.70643,X5,K20X5,12,♂,2020,VHF00005,harness,19814.5635111318,1,2020_X5_1_trip
2020-05-20T23:10:17Z,141.56129,40.53619,X5,K20X5,12,♂,2020,VHF00005,harness,489.0489746883,2,2020_X5_2_trip
2020-05-20T23:20:17Z,141.55735,40.53971,X5,K20X5,12,♂,2020,VHF00005,harness,126.0195318232,2,2020_X5_2_trip
2020-05-20T23:25:17Z,141.55764,40.52719,X5,K20X5,12,♂,2020,VHF00005,harness,1266.2073912661,2,2020_X5_2_trip
2020-05-21T00:40:16Z,141.57043,40.54163,X5,K20X5,12,♂,2020,VHF00005,harness,1462.8108008006,2,2020_X5_2_trip
2020-05-21T00:45:12Z,141.57234,40.54081,X5,K20X5,12,♂,2020,VHF00005,harness,1654.0042852165,2,2020_X5_2_trip
2020-05-21T00:50:15Z,141.5728,40.55198,X5,K20X5,12,♂,2020,VHF00005,harness,2247.9496076548,2,2020_X5_2_trip
2020-05-21T00:55:13Z,141.5592,40.55541,X5,K20X5,12,♂,2020,VHF00005,harness,1874.2707687808,2,2020_X5_2_trip
2020-05-21T01:00:15Z,141.56666,40.55998,X5,K20X5,12,♂,2020,VHF00005,harness,2577.3283930405,2,2020_X5_2_trip
2020-05-21T01:05:15Z,141.57312,40.56567,X5,K20X5,12,♂,2020,VHF00005,harness,3463.9733958087,2,2020_X5_2_trip
2020-05-21T01:10:16Z,141.59475,40.57015,X5,K20X5,12,♂,2020,VHF00005,harness,5410.343740062,2,2020_X5_2_trip
2020-05-21T01:15:16Z,141.59167,40.57658,X5,K20X5,12,♂,2020,VHF00005,harness,5663.6473966117,2,2020_X5_2_trip
2020-05-21T01:20:10Z,141.59387,40.58987,X5,K20X5,12,♂,2020,VHF00005,harness,6970.797375026,2,2020_X5_2_trip
2020-05-21T01:25:12Z,141.59636,40.59184,X5,K20X5,12,♂,2020,VHF00005,harness,7309.4267771055,2,2020_X5_2_trip
2020-05-21T01:30:16Z,141.61213,40.59893,X5,K20X5,12,♂,2020,VHF00005,harness,9026.6472890377,2,2020_X5_2_trip
2020-05-21T01:35:14Z,141.61118,40.59803,X5,K20X5,12,♂,2020,VHF00005,harness,8881.8300745534,2,2020_X5_2_trip
2020-05-21T01:40:13Z,141.61397,40.61243,X5,K20X5,12,♂,2020,VHF00005,harness,10310.7536761718,2,2020_X5_2_trip
2020-05-21T01:45:11Z,141.62005,40.60567,X5,K20X5,12,♂,2020,VHF00005,harness,10171.9883582843,2,2020_X5_2_trip
2020-05-21T01:50:13Z,141.62192,40.62367,X5,K20X5,12,♂,2020,VHF00005,harness,11838.1979567759,2,2020_X5_2_trip
2020-05-21T01:55:17Z,141.61745,40.62327,X5,K20X5,12,♂,2020,VHF00005,harness,11509.6976808385,2,2020_X5_2_trip
2020-05-21T02:00:17Z,141.61939,40.60897,X5,K20X5,12,♂,2020,VHF00005,harness,10394.7604281778,2,2020_X5_2_trip
2020-05-21T02:05:11Z,141.63013,40.61025,X5,K20X5,12,♂,2020,VHF00005,harness,11316.4027441617,2,2020_X5_2_trip
2020-05-21T02:10:17Z,141.61986,40.60344,X5,K20X5,12,♂,2020,VHF00005,harness,9977.9828383456,2,2020_X5_2_trip
2020-05-21T02:15:10Z,141.62119,40.61184,X5,K20X5,12,♂,2020,VHF00005,harness,10766.7847221864,2,2020_X5_2_trip
2020-05-21T02:20:12Z,141.61419,40.60532,X5,K20X5,12,♂,2020,VHF00005,harness,9710.9269887027,2,2020_X5_2_trip
2020-05-21T02:25:10Z,141.62614,40.60085,X5,K20X5,12,♂,2020,VHF00005,harness,10277.99850598,2,2020_X5_2_trip
2020-05-21T02:30:10Z,141.61091,40.58196,X5,K20X5,12,♂,2020,VHF00005,harness,7627.6326185596,2,2020_X5_2_trip
2020-05-21T02:35:11Z,141.60532,40.57744,X5,K20X5,12,♂,2020,VHF00005,harness,6829.5347739006,2,2020_X5_2_trip
2020-05-21T02:40:10Z,141.60909,40.5532,X5,K20X5,12,♂,2020,VHF00005,harness,5941.0628215657,2,2020_X5_2_trip
2020-05-21T02:45:10Z,141.62475,40.53736,X5,K20X5,12,♂,2020,VHF00005,harness,7454.8574420143,2,2020_X5_2_trip
2020-05-21T02:50:10Z,141.62409,40.54496,X5,K20X5,12,♂,2020,VHF00005,harness,7414.3084432451,2,2020_X5_2_trip
2020-05-21T02:55:10Z,141.61854,40.55282,X5,K20X5,12,♂,2020,VHF00005,harness,6946.0492187402,2,2020_X5_2_trip
2020-05-21T03:00:16Z,141.63735,40.55707,X5,K20X5,12,♂,2020,VHF00005,harness,9086.8343207568,2,2020_X5_2_trip
2020-05-21T03:05:11Z,141.62287,40.5474,X5,K20X5,12,♂,2020,VHF00005,harness,7310.7413323077,2,2020_X5_2_trip
2020-05-21T03:10:15Z,141.60088,40.54693,X5,K20X5,12,♂,2020,VHF00005,harness,4892.5625587261,2,2020_X5_2_trip
2020-05-21T03:15:14Z,141.60528,40.54689,X5,K20X5,12,♂,2020,VHF00005,harness,5372.2877210539,2,2020_X5_2_trip
2020-05-21T03:20:11Z,141.60026,40.53531,X5,K20X5,12,♂,2020,VHF00005,harness,4749.6542185247,2,2020_X5_2_trip
2020-05-21T03:25:10Z,141.59005,40.55034,X5,K20X5,12,♂,2020,VHF00005,harness,3830.5711608233,2,2020_X5_2_trip
2020-05-21T03:30:15Z,141.59713,40.55912,X5,K20X5,12,♂,2020,VHF00005,harness,4943.9789638732,2,2020_X5_2_trip
2020-05-21T03:35:11Z,141.59957,40.55691,X5,K20X5,12,♂,2020,VHF00005,harness,5082.7493492432,2,2020_X5_2_trip
2020-05-21T03:40:11Z,141.59393,40.55717,X5,K20X5,12,♂,2020,VHF00005,harness,4529.2841068029,2,2020_X5_2_trip
2020-05-21T03:45:11Z,141.58113,40.55926,X5,K20X5,12,♂,2020,VHF00005,harness,3475.5006669693,2,2020_X5_2_trip
2020-05-21T03:50:11Z,141.58985,40.53884,X5,K20X5,12,♂,2020,VHF00005,harness,3580.1673265582,2,2020_X5_2_trip
2020-05-21T03:55:12Z,141.59635,40.53637,X5,K20X5,12,♂,2020,VHF00005,harness,4308.90786741,2,2020_X5_2_trip
2020-05-21T04:00:11Z,141.59536,40.52955,X5,K20X5,12,♂,2020,VHF00005,harness,4310.3993737493,2,2020_X5_2_trip
2020-05-21T04:05:10Z,141.61383,40.51953,X5,K20X5,12,♂,2020,VHF00005,harness,6590.5211250215,2,2020_X5_2_trip
2020-05-21T04:10:11Z,141.60313,40.51672,X5,K20X5,12,♂,2020,VHF00005,harness,5606.845313506,2,2020_X5_2_trip
2020-05-21T04:15:10Z,141.58787,40.5347,X5,K20X5,12,♂,2020,VHF00005,harness,3388.1215087506,2,2020_X5_2_trip
2020-05-21T04:20:10Z,141.58095,40.54111,X5,K20X5,12,♂,2020,VHF00005,harness,2607.2317010752,2,2020_X5_2_trip
2020-05-21T04:25:10Z,141.5805,40.5354,X5,K20X5,12,♂,2020,VHF00005,harness,2566.4848027627,2,2020_X5_2_trip
2020-05-21T04:30:10Z,141.58293,40.54112,X5,K20X5,12,♂,2020,VHF00005,harness,2825.734327757,2,2020_X5_2_trip
